Code,Name,Year,Source,Population,Inland_Area_Hectares,Total_Area_Hectares,Population_per_hectare,Square_Kilometres,Population_per_square_kilometre
E12000007,Greater London,2028,GLA Population Projections,9889686,157214.7,159470.6,62.9,1572.1,6290.6
E12000007,Greater London,2029,GLA Population Projections,9965796,157214.7,159470.6,63.4,1572.1,6339
E12000007,Greater London,2030,GLA Population Projections,10040425,157214.7,159470.6,63.9,1572.1,6386.4
E12000007,Greater London,2031,GLA Population Projections,10113738,157214.7,159470.6,64.3,1572.1,6433.1
E12000007,Greater London,2032,GLA Population Projections,10186039,157214.7,159470.6,64.8,1572.1,6479.1
E12000007,Greater London,2033,GLA Population Projections,10257460,157214.7,159470.6,65.2,1572.1,6524.5
E12000007,Greater London,2034,GLA Population Projections,10327806,157214.7,159470.6,65.7,1572.1,6569.2
E12000007,Greater London,2035,GLA Population Projections,10396960,157214.7,159470.6,66.1,1572.1,6613.2
E12000007,Greater London,2036,GLA Population Projections,10464787,157214.7,159470.6,66.6,1572.1,6656.4
E12000007,Greater London,2037,GLA Population Projections,10531109,157214.7,159470.6,67,1572.1,6698.6
E12000007,Greater London,2038,GLA Population Projections,10596112,157214.7,159470.6,67.4,1572.1,6739.9
E12000007,Greater London,2039,GLA Population Projections,10659260,157214.7,159470.6,67.8,1572.1,6780.1
E12000007,Greater London,2040,GLA Population Projections,10718734,157214.7,159470.6,68.2,1572.1,6817.9
E12000007,Greater London,2041,GLA Population Projections,10776412,157214.7,159470.6,68.5,1572.1,6854.6
E12000007,Greater London,2042,GLA Population Projections,10832266,157214.7,159470.6,68.9,1572.1,6890.1
E12000007,Greater London,2043,GLA Population Projections,10886271,157214.7,159470.6,69.2,1572.1,6924.5
E12000007,Greater London,2044,GLA Population Projections,10938319,157214.7,159470.6,69.6,1572.1,6957.6
E12000007,Greater London,2045,GLA Population Projections,10988367,157214.7,159470.6,69.9,1572.1,6989.4
E12000007,Greater London,2046,GLA Population Projections,11036383,157214.7,159470.6,70.2,1572.1,7019.9
E12000007,Greater London,2047,GLA Population Projections,11082365,157214.7,159470.6,70.5,1572.1,7049.2
E12000007,Greater London,2048,GLA Population Projections,11126313,157214.7,159470.6,70.8,1572.1,7077.1
E12000007,Greater London,2049,GLA Population Projections,11168255,157214.7,159470.6,71,1572.1,7103.8
E12000007,Greater London,2050,GLA Population Projections,11208247,157214.7,159470.6,71.3,1572.1,7129.3
E13000001,Inner London,1999,ONS MYE,2750716,31929.2,32796.3,86.2,319.3,8615
E13000001,Inner London,2000,ONS MYE,2804949,31929.2,32796.3,87.8,319.3,8784.9
E13000001,Inner London,2001,ONS MYE,2859375,31929.2,32796.3,89.6,319.3,8955.3
E13000001,Inner London,2002,ONS MYE,2890923,31929.2,32796.3,90.5,319.3,9054.2
E13000001,Inner London,2003,ONS MYE,2898563,31929.2,32796.3,90.8,319.3,9078.1
E13000001,Inner London,2004,ONS MYE,2915912,31929.2,32796.3,91.3,319.3,9132.4
E13000001,Inner London,2005,ONS MYE,2957048,31929.2,32796.3,92.6,319.3,9261.3
E13000001,Inner London,2006,ONS MYE,2989670,31929.2,32796.3,93.6,319.3,9363.4
E13000001,Inner London,2007,ONS MYE,3030764,31929.2,32796.3,94.9,319.3,9492.1
E13000001,Inner London,2008,ONS MYE,3078914,31929.2,32796.3,96.4,319.3,9642.9
E13000001,Inner London,2009,ONS MYE,3134393,31929.2,32796.3,98.2,319.3,9816.7
E13000001,Inner London,2010,ONS MYE,3179428,31929.2,32796.3,99.6,319.3,9957.7
E13000001,Inner London,2011,GLA Population Projections,3247768,31929.2,32796.3,101.7,319.3,10171.8
E13000001,Inner London,2012,GLA Population Projections,3291231,31929.2,32796.3,103.1,319.3,10307.9
E13000001,Inner London,2013,GLA Population Projections,3341307,31929.2,32796.3,104.6,319.3,10464.7
E13000001,Inner London,2014,GLA Population Projections,3401119,31929.2,32796.3,106.5,319.3,10652
E13000001,Inner London,2015,GLA Population Projections,3477121,31929.2,32796.3,108.9,319.3,10890.1
E13000001,Inner London,2016,GLA Population Projections,3534009,31929.2,32796.3,110.7,319.3,11068.3
E13000001,Inner London,2017,GLA Population Projections,3575589,31929.2,32796.3,112,319.3,11198.5
E13000001,Inner London,2018,GLA Population Projections,3624536,31929.2,32796.3,113.5,319.3,11351.8
E13000001,Inner London,2019,GLA Population Projections,3673880,31929.2,32796.3,115.1,319.3,11506.3
E13000001,Inner London,2020,GLA Population Projections,3710562,31929.2,32796.3,116.2,319.3,11621.2
E13000001,Inner London,2021,GLA Population Projections,3746932,31929.2,32796.3,117.4,319.3,11735.1
E13000001,Inner London,2022,GLA Population Projections,3781965,31929.2,32796.3,118.4,319.3,11844.8
E13000001,Inner London,2023,GLA Population Projections,3816382,31929.2,32796.3,119.5,319.3,11952.6
E13000001,Inner London,2024,GLA Population Projections,3848906,31929.2,32796.3,120.5,319.3,12054.5
E13000001,Inner London,2025,GLA Population Projections,3885100,31929.2,32796.3,121.7,319.3,12167.8
E13000001,Inner London,2026,GLA Population Projections,3920962,31929.2,32796.3,122.8,319.3,12280.2
E13000001,Inner London,2027,GLA Population Projections,3955071,31929.2,32796.3,123.9,319.3,12387
E13000001,Inner London,2028,GLA Population Projections,3986417,31929.2,32796.3,124.9,319.3,12485.2
E13000001,Inner London,2029,GLA Population Projections,4015872,31929.2,32796.3,125.8,319.3,12577.4
E13000001,Inner London,2030,GLA Population Projections,4049393,31929.2,32796.3,126.8,319.3,12682.4
E13000001,Inner London,2031,GLA Population Projections,4082434,31929.2,32796.3,127.9,319.3,12785.9
E13000001,Inner London,2032,GLA Population Projections,4114059,31929.2,32796.3,128.8,319.3,12884.9
E13000001,Inner London,2033,GLA Population Projections,4144976,31929.2,32796.3,129.8,319.3,12981.8
E13000001,Inner London,2034,GLA Population Projections,4175372,31929.2,32796.3,130.8,319.3,13077
E13000001,Inner London,2035,GLA Population Projections,4204730,31929.2,32796.3,131.7,319.3,13168.9
E13000001,Inner London,2036,GLA Population Projections,4232419,31929.2,32796.3,132.6,319.3,13255.6
E13000001,Inner London,2037,GLA Population Projections,4258620,31929.2,32796.3,133.4,319.3,13337.7
E13000001,Inner London,2038,GLA Population Projections,4284516,31929.2,32796.3,134.2,319.3,13418.8
E13000001,Inner London,2039,GLA Population Projections,4309687,31929.2,32796.3,135,319.3,13497.6
E13000001,Inner London,2040,GLA Population Projections,4333810,31929.2,32796.3,135.7,319.3,13573.2
E13000001,Inner London,2041,GLA Population Projections,4357534,31929.2,32796.3,136.5,319.3,13647.5
E13000001,Inner London,2042,GLA Population Projections,4380025,31929.2,32796.3,137.2,319.3,13717.9
E13000001,Inner London,2043,GLA Population Projections,4401710,31929.2,32796.3,137.9,319.3,13785.8
E13000001,Inner London,2044,GLA Population Projections,4422228,31929.2,32796.3,138.5,319.3,13850.1
E13000001,Inner London,2045,GLA Population Projections,4442649,31929.2,32796.3,139.1,319.3,13914
E13000001,Inner London,2046,GLA Population Projections,4463189,31929.2,32796.3,139.8,319.3,13978.4
E13000001,Inner London,2047,GLA Population Projections,4483576,31929.2,32796.3,140.4,319.3,14042.2
E13000001,Inner London,2048,GLA Population Projections,4503392,31929.2,32796.3,141,319.3,14104.3
E13000001,Inner London,2049,GLA Population Projections,4520728,31929.2,32796.3,141.6,319.3,14158.6
E13000001,Inner London,2050,GLA Population Projections,4536953,31929.2,32796.3,142.1,319.3,14209.4
E13000002,Outer London,1999,ONS MYE,4403196,125423.6,126675.6,35.1,1254.2,3510.7
E13000002,Outer London,2000,ONS MYE,4431763,125423.6,126675.6,35.3,1254.2,3533.4
E13000002,Outer London,2001,ONS MYE,4463028,125423.6,126675.6,35.6,1254.2,3558.4
E13000002,Outer London,2002,ONS MYE,4485748,125423.6,126675.6,35.8,1254.2,3576.5
E13000002,Outer London,2003,ONS MYE,4496254,125423.6,126675.6,35.8,1254.2,3584.9
E13000002,Outer London,2004,ONS MYE,4516818,125423.6,126675.6,36,1254.2,3601.3
E13000002,Outer London,2005,ONS MYE,4561961,125423.6,126675.6,36.4,1254.2,3637.2
E13000002,Outer London,2006,ONS MYE,4608155,125423.6,126675.6,36.7,1254.2,3674.1
E13000002,Outer London,2007,ONS MYE,4662709,125423.6,126675.6,37.2,1254.2,3717.6
E13000002,Outer London,2008,ONS MYE,4733247,125423.6,126675.6,37.7,1254.2,3773.8
E13000002,Outer London,2009,ONS MYE,4808201,125423.6,126675.6,38.3,1254.2,3833.6
E13000002,Outer London,2010,ONS MYE,4882067,125423.6,126675.6,38.9,1254.2,3892.5
E13000002,Outer London,2011,GLA Population Projections,4969707,125423.6,126675.6,39.6,1254.2,3962.3
E13000002,Outer London,2012,GLA Population Projections,5029804,125423.6,126675.6,40.1,1254.2,4010.3
E13000002,Outer London,2013,GLA Population Projections,5087502,125423.6,126675.6,40.6,1254.2,4056.3
E13000002,Outer London,2014,GLA Population Projections,5149436,125423.6,126675.6,41.1,1254.2,4105.6
E13000002,Outer London,2015,GLA Population Projections,5208057,125423.6,126675.6,41.5,1254.2,4152.4
E13000002,Outer London,2016,GLA Population Projections,5264948,125423.6,126675.6,42,1254.2,4197.7
E13000002,Outer London,2017,GLA Population Projections,5328414,125423.6,126675.6,42.5,1254.2,4248.3
E13000002,Outer London,2018,GLA Population Projections,5381816,125423.6,126675.6,42.9,1254.2,4290.9
E13000002,Outer London,2019,GLA Population Projections,5432277,125423.6,126675.6,43.3,1254.2,4331.1
E13000002,Outer London,2020,GLA Population Projections,5492769,125423.6,126675.6,43.8,1254.2,4379.4
E13000002,Outer London,2021,GLA Population Projections,5551092,125423.6,126675.6,44.3,1254.2,4425.9
E13000002,Outer London,2022,GLA Population Projections,5608104,125423.6,126675.6,44.7,1254.2,4471.3
E13000002,Outer London,2023,GLA Population Projections,5663228,125423.6,126675.6,45.2,1254.2,4515.3
E13000002,Outer London,2024,GLA Population Projections,5717576,125423.6,126675.6,45.6,1254.2,4558.6
E13000002,Outer London,2025,GLA Population Projections,5765576,125423.6,126675.6,46,1254.2,4596.9
E13000002,Outer London,2026,GLA Population Projections,5811462,125423.6,126675.6,46.3,1254.2,4633.5
E13000002,Outer London,2027,GLA Population Projections,5856881,125423.6,126675.6,46.7,1254.2,4669.7
E13000002,Outer London,2028,GLA Population Projections,5903269,125423.6,126675.6,47.1,1254.2,4706.7
E13000002,Outer London,2029,GLA Population Projections,5949924,125423.6,126675.6,47.4,1254.2,4743.9
E13000002,Outer London,2030,GLA Population Projections,5991032,125423.6,126675.6,47.8,1254.2,4776.6
E13000002,Outer London,2031,GLA Population Projections,6031304,125423.6,126675.6,48.1,1254.2,4808.7
E13000002,Outer London,2032,GLA Population Projections,6071980,125423.6,126675.6,48.4,1254.2,4841.2
E13000002,Outer London,2033,GLA Population Projections,6112484,125423.6,126675.6,48.7,1254.2,4873.5
E13000002,Outer London,2034,GLA Population Projections,6152435,125423.6,126675.6,49.1,1254.2,4905.3
E13000002,Outer London,2035,GLA Population Projections,6192230,125423.6,126675.6,49.4,1254.2,4937.1
E13000002,Outer London,2036,GLA Population Projections,6232369,125423.6,126675.6,49.7,1254.2,4969.1
E13000002,Outer London,2037,GLA Population Projections,6272489,125423.6,126675.6,50,1254.2,5001
E13000002,Outer London,2038,GLA Population Projections,6311596,125423.6,126675.6,50.3,1254.2,5032.2
E13000002,Outer London,2039,GLA Population Projections,6349573,125423.6,126675.6,50.6,1254.2,5062.5
E13000002,Outer London,2040,GLA Population Projections,6384923,125423.6,126675.6,50.9,1254.2,5090.7
E13000002,Outer London,2041,GLA Population Projections,6418878,125423.6,126675.6,51.2,1254.2,5117.8
E13000002,Outer London,2042,GLA Population Projections,6452241,125423.6,126675.6,51.4,1254.2,5144.4
E13000002,Outer London,2043,GLA Population Projections,6484561,125423.6,126675.6,51.7,1254.2,5170.1
E13000002,Outer London,2044,GLA Population Projections,6516091,125423.6,126675.6,52,1254.2,5195.3
E13000002,Outer London,2045,GLA Population Projections,6545718,125423.6,126675.6,52.2,1254.2,5218.9
E13000002,Outer London,2046,GLA Population Projections,6573194,125423.6,126675.6,52.4,1254.2,5240.8
E13000002,Outer London,2047,GLA Population Projections,6598789,125423.6,126675.6,52.6,1254.2,5261.2
E13000002,Outer London,2048,GLA Population Projections,6622921,125423.6,126675.6,52.8,1254.2,5280.4
E13000002,Outer London,2049,GLA Population Projections,6647527,125423.6,126675.6,53,1254.2,5300.1
E13000002,Outer London,2050,GLA Population Projections,6671295,125423.6,126675.6,53.2,1254.2,5319
